indice_relatorio_analise_de_capacidades;index_codigo_unidade;index_datas;Relatórios de Analise de Capacidade
[V2] Alerta de estoque Cimento;SPA;2023-03;0.0
[V2] Alerta de estoque Cimento;SPA;2023-04;0.0
[V2] Alerta de estoque Cimento;SPA;2023-05;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2021-06;133411.6084029232
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2021-07;136345.43719073702
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2021-08;152955.11984521698
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2021-09;93673.88608106907
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2021-10;94175.82068860262
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2021-11;99043.37999834902
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2021-12;145360.6982638656
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2022-01;112190.91202085641
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2022-02;103054.94740124022
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2022-03;106579.42632418216
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2022-04;114203.69751927996
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2022-05;163743.4354355771
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2022-06;79980.05885330173
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2022-07;132383.46511499403
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2022-08;163728.4344292811
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2022-09;123406.2657196873
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2022-10;147123.51587376726
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2022-11;101343.48342548501
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2022-12;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2023-01;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2023-02;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2023-03;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2023-04;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];API;2023-05;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2021-06;51974.846469325996
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2021-07;75516.15222353689
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2021-08;68236.01493620024
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2021-09;73138.28891491758
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2021-10;47884.80249263465
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2021-11;56112.77674268772
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2021-12;70774.12624931971
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2022-01;75678.1078329733
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2022-02;68375.74784315018
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2022-03;31754.805157056027
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2022-04;58639.83190607589
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2022-05;75762.94427072388
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2022-06;73338.09074726095
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2022-07;68464.4115831195
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2022-08;75815.73750184085
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2022-09;73386.38089312545
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2022-10;75846.20386550282
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2022-11;66072.18085639915
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2022-12;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2023-01;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2023-02;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2023-03;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2023-04;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];BDQ;2023-05;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2021-06;69094.04785197944
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2021-07;107084.66593848124
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2021-08;98799.82998646397
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2021-09;82925.58592429988
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2021-10;72798.91986428904
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2021-11;84278.17243034152
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2021-12;35925.21240286335
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2022-01;85661.76398690009
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2022-02;77364.98882741868
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2022-03;107012.8272023119
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2022-04;103552.77320940947
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2022-05;106996.47834160716
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2022-06;34512.862015097286
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2022-07;85622.48958708884
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2022-08;85616.35649483732
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2022-09;82848.01758667362
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2022-10;85604.42312444602
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2022-11;82836.67904678753
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2022-12;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2023-01;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2023-02;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2023-03;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2023-04;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAF;2023-05;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2021-06;82771.91606115692
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2021-07;100871.02418782578
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2021-08;100861.84391180176
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2021-09;58558.80795687536
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2021-10;35782.666826428715
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2021-11;97581.51425151083
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2021-12;45533.22320441038
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2022-01;71545.62526817764
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2022-02;91051.03699903662
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2022-03;39017.684315627506
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2022-04;91034.1989924795
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2022-05;45512.19656817409
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2022-06;71512.51928328544
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2022-07;100759.6190922501
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2022-08;100750.21683826669
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2022-09;97491.1370465413
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2022-10;3249.3546821060772
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2022-11;77978.5517611994
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2022-12;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2023-01;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2023-02;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2023-03;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2023-04;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAJ;2023-05;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2021-06;29015.334554329907
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2021-07;18786.563335078485
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2021-08;16752.073134855505
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2021-09;15699.67080346793
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2021-10;17244.258622670717
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2021-11;7324.070417857113
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2021-12;20400.635828630893
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2022-01;23317.320096620275
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2022-02;14974.424284857076
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2022-03;11664.641870461253
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2022-04;5699.773955412737
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2022-05;31650.746623454364
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2022-06;22517.035135580565
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2022-07;19390.473825446894
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2022-08;30306.455446458447
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2022-09;27520.036237857526
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2022-10;22849.917873262195
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2022-11;26726.776501259785
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2022-12;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2023-01;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2023-02;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2023-03;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2023-04;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CAN;2023-05;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2021-06;37113.1167610921
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2021-07;117843.80023670939
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2021-08;83104.19289272137
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2021-09;97641.2471173276
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2021-10;57592.47736123093
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2021-11;79153.70435140913
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2021-12;104067.49261016696
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2022-01;64534.342180184445
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2022-02;66505.58335835968
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2022-03;66725.28769040185
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2022-04;100688.90968300504
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2022-05;121193.69318620248
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2022-06;117315.80330067036
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2022-07;90384.97554953779
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2022-08;50240.705444202016
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2022-09;117412.4109413465
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2022-10;121360.07132115992
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2022-11;117474.54570120409
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2022-12;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2023-01;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2023-02;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2023-03;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2023-04;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];CEZ;2023-05;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2021-06;161272.3558566651
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2021-07;192098.00000000003
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2021-08;198434.99999999997
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2021-09;191471.00000000003
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2021-10;198899.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2021-11;137886.9516858256
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2021-12;172097.88451432265
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2022-01;206453.2107374192
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2022-02;187042.93721368536
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2022-03;205229.467231057
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2022-04;198225.03702918973
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2022-05;59669.520890885695
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2022-06;199187.70708914576
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2022-07;206008.27448276628
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2022-08;206648.1966082991
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2022-09;200141.45940075838
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2022-10;207593.62293550576
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2022-11;100627.34293815243
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2022-12;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2023-01;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2023-02;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2023-03;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2023-04;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];IJA;2023-05;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2021-06;39220.84571832573
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2021-07;40515.716364572254
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2021-08;10452.513545475016
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2021-09;30042.89438551278
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2021-10;40481.13569368554
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2021-11;39165.06203989649
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2021-12;2610.5543616145796
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2022-01;40448.58569998377
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2022-02;36525.00399362049
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2022-03;40427.97648999659
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2022-04;22165.2281795258
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2022-05;18249.594934699697
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2022-06;39095.938422430576
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2022-07;40389.26351957511
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2022-08;40380.08797519538
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2022-09;39069.2961009657
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2022-10;29946.3554276228
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2022-11;16922.48465908902
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2022-12;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2023-01;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2023-02;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2023-03;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2023-04;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SMC;2023-05;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2021-06;113659.05264784784
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2021-07;106210.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2021-08;109238.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2021-09;109718.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2021-10;108589.99999999999
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2021-11;99848.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2021-12;102118.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2022-01;121982.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2022-02;90410.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2022-03;117690.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2022-04;114698.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2022-05;118360.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2022-06;114123.99999999999
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2022-07;119030.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2022-08;118734.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2022-09;104882.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2022-10;105248.00000000001
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2022-11;107578.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2022-12;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2023-01;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2023-02;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2023-03;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2023-04;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];NSR;2023-05;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2021-06;64233.99999999999
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2021-07;76026.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2021-08;71216.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2021-09;65041.99999999999
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2021-10;70006.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2021-11;57288.00000000001
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2021-12;57176.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2022-01;61974.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2022-02;43902.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2022-03;63871.99999999999
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2022-04;61976.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2022-05;66940.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2022-06;64654.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2022-07;67332.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2022-08;69228.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2022-09;65044.00000000001
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2022-10;60079.99999999999
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2022-11;58184.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2022-12;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2023-01;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2023-02;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2023-03;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2023-04;0.0
[A3] Produção efetiva de cimento = [O2/B2] trans. [N2/B2];SPA;2023-05;0.0
[B3] Cimento disponível = M1;API;2021-06;105777.50693018934
[B3] Cimento disponível = M1;API;2021-07;133851.07264243544
[B3] Cimento disponível = M1;API;2021-08;150338.30549464453
[B3] Cimento disponível = M1;API;2021-09;98266.72277303014
[B3] Cimento disponível = M1;API;2021-10;135441.89127978007
[B3] Cimento disponível = M1;API;2021-11;97930.31295700526
[B3] Cimento disponível = M1;API;2021-12;138759.60157106462
[B3] Cimento disponível = M1;API;2022-01;66229.89985387775
[B3] Cimento disponível = M1;API;2022-02;99557.92118537905
[B3] Cimento disponível = M1;API;2022-03;102907.81574795741
[B3] Cimento disponível = M1;API;2022-04;110348.3673039037
[B3] Cimento disponível = M1;API;2022-05;159694.7569849053
[B3] Cimento disponível = M1;API;2022-06;75727.88306377479
[B3] Cimento disponível = M1;API;2022-07;127917.09366656434
[B3] Cimento disponível = M1;API;2022-08;159036.58947164105
[B3] Cimento disponível = M1;API;2022-09;118477.05786323766
[B3] Cimento disponível = M1;API;2022-10;141944.41038961598
[B3] Cimento disponível = M1;API;2022-11;95901.26455332169
[B3] Cimento disponível = M1;API;2022-12;-
[B3] Cimento disponível = M1;API;2023-01;-
[B3] Cimento disponível = M1;API;2023-02;-
[B3] Cimento disponível = M1;API;2023-03;-
[B3] Cimento disponível = M1;API;2023-04;-
[B3] Cimento disponível = M1;API;2023-05;-
[B3] Cimento disponível = M1;BDQ;2021-06;56845.92418036703
[B3] Cimento disponível = M1;BDQ;2021-07;78884.65498618837
[B3] Cimento disponível = M1;BDQ;2021-08;70212.22808922506
[B3] Cimento disponível = M1;BDQ;2021-09;73275.90026571111
